Protein,aew541_1000nm,aew541_100nm,aew541_10nm,aew541_30000nm,aew541_3000nm,aew541_300nm,aew541_30nm,aew541_3nm,amg208_1000nm,amg208_100nm,amg208_10nm,amg208_30000nm,amg208_3000nm,amg208_300nm,amg208_30nm,amg208_3nm,amg900_1000nm,amg900_100nm,amg900_10nm,amg900_30000nm,amg900_3000nm,amg900_300nm,amg900_30nm,amg900_3nm,arry380_1000nm,arry380_100nm,arry380_10nm,arry380_30000nm,arry380_3000nm,arry380_300nm,arry380_30nm,arry380_3nm,asp3026_1000nm,asp3026_100nm,asp3026_10nm,asp3026_30000nm,asp3026_3000nm,asp3026_300nm,asp3026_30nm,asp3026_3nm,at13148_1000nm,at13148_100nm,at13148_10nm,at13148_30000nm,at13148_3000nm,at13148_300nm,at13148_30nm,at13148_3nm,at7519_1000nm,at7519_100nm,at7519_10nm,at7519_30000nm,at7519_3000nm,at7519_300nm,at7519_30nm,at7519_3nm,at9283_1000nm,at9283_100nm,at9283_10nm,at9283_30000nm,at9283_3000nm,at9283_300nm,at9283_30nm,at9283_3nm,av412_1000nm,av412_100nm,av412_10nm,av412_30000nm,av412_3000nm,av412_300nm,av412_30nm,av412_3nm,axl1717_1000nm,axl1717_100nm,axl1717_10nm,axl1717_30000nm,axl1717_3000nm,axl1717_300nm,axl1717_30nm,axl1717_3nm,azd1208_1000nm,azd1208_100nm,azd1208_10nm,azd1208_30000nm,azd1208_3000nm,azd1208_300nm,azd1208_30nm,azd1208_3nm,azd1480_1000nm,azd1480_100nm,azd1480_10nm,azd1480_30000nm,azd1480_3000nm,azd1480_300nm,azd1480_30nm,azd1480_3nm,azd2014_1000nm,azd2014_100nm,azd2014_10nm,azd2014_30000nm,azd2014_3000nm,azd2014_300nm,azd2014_30nm,azd2014_3nm,azd4547_1000nm,azd4547_100nm,azd4547_10nm,azd4547_30000nm,azd4547_3000nm,azd4547_300nm,azd4547_30nm,azd4547_3nm,azd5363_1000nm,azd5363_100nm,azd5363_10nm,azd5363_30000nm,azd5363_3000nm,azd5363_300nm,azd5363_30nm,azd5363_3nm,azd5438_1000nm,azd5438_100nm,azd5438_10nm,azd5438_30000nm,azd5438_3000nm,azd5438_300nm,azd5438_30nm,azd5438_3nm,azd6482_1000nm,azd6482_100nm,azd6482_10nm,azd6482_30000nm,azd6482_3000nm,azd6482_300nm,azd6482_30nm,azd6482_3nm,azd7762_1000nm,azd7762_100nm,azd7762_10nm,azd7762_30000nm,azd7762_3000nm,azd7762_300nm,azd7762_30nm,azd7762_3nm,azd8055_1000nm,azd8055_100nm,azd8055_10nm,azd8055_30000nm,azd8055_3000nm,azd8055_300nm,azd8055_30nm,azd8055_3nm,azd8186_1000nm,azd8186_100nm,azd8186_10nm,azd8186_30000nm,azd8186_3000nm,azd8186_300nm,azd8186_30nm,azd8186_3nm,azd8330_1000nm,azd8330_100nm,azd8330_10nm,azd8330_30000nm,azd8330_3000nm,azd8330_300nm,azd8330_30nm,azd8330_3nm,abemaciclib_1000nm,abemaciclib_100nm,abemaciclib_10nm,abemaciclib_30000nm,abemaciclib_3000nm,abemaciclib_300nm,abemaciclib_30nm,abemaciclib_3nm,afatib_1000nm,afatib_100nm,afatib_10nm,afatib_30000nm,afatib_3000nm,afatib_300nm,afatib_30nm,afatib_3nm,alectib_1000nm,alectib_100nm,alectib_10nm,alectib_30000nm,alectib_3000nm,alectib_300nm,alectib_30nm,alectib_3nm,alisertib_1000nm,alisertib_100nm,alisertib_10nm,alisertib_30000nm,alisertib_3000nm,alisertib_300nm,alisertib_30nm,alisertib_3nm,alvocidib_1000nm,alvocidib_100nm,alvocidib_10nm,alvocidib_30000nm,alvocidib_3000nm,alvocidib_300nm,alvocidib_30nm,alvocidib_3nm,amuvatib_1000nm,amuvatib_100nm,amuvatib_10nm,amuvatib_30000nm,amuvatib_3000nm,amuvatib_300nm,amuvatib_30nm,amuvatib_3nm,apatib_1000nm,apatib_100nm,apatib_10nm,apatib_30000nm,apatib_3000nm,apatib_300nm,apatib_30nm,apatib_3nm,apitolisib_1000nm,apitolisib_100nm,apitolisib_10nm,apitolisib_30000nm,apitolisib_3000nm,apitolisib_300nm,apitolisib_30nm,apitolisib_3nm,axitib_1000nm,axitib_100nm,axitib_10nm,axitib_30000nm,axitib_3000nm,axitib_300nm,axitib_30nm,axitib_3nm,bgt226_1000nm,bgt226_100nm,bgt226_10nm,bgt226_30000nm,bgt226_3000nm,bgt226_300nm,bgt226_30nm,bgt226_3nm,bi2536_1000nm,bi2536_100nm,bi2536_10nm,bi2536_30000nm,bi2536_3000nm,bi2536_300nm,bi2536_30nm,bi2536_3nm,bi847325_1000nm,bi847325_100nm,bi847325_10nm,bi847325_30000nm,bi847325_3000nm,bi847325_300nm,bi847325_30nm,bi847325_3nm,bms387032_1000nm,bms387032_100nm,bms387032_10nm,bms387032_30000nm,bms387032_3000nm,bms387032_300nm,bms387032_30nm,bms387032_3nm,bms690514_1000nm,bms690514_100nm,bms690514_10nm,bms690514_30000nm,bms690514_3000nm,bms690514_300nm,bms690514_30nm,bms690514_3nm,bms754807_1000nm,bms754807_100nm,bms754807_10nm,bms754807_30000nm,bms754807_3000nm,bms754807_300nm,bms754807_30nm,bms754807_3nm,bms777607_1000nm,bms777607_100nm,bms777607_10nm,bms777607_30000nm,bms777607_3000nm,bms777607_300nm,bms777607_30nm,bms777607_3nm,bms911543_1000nm,bms911543_100nm,bms911543_10nm,bms911543_30000nm,bms911543_3000nm,bms911543_300nm,bms911543_30nm,bms911543_3nm,byl719_1000nm,byl719_100nm,byl719_10nm,byl719_30000nm,byl719_3000nm,byl719_300nm,byl719_30nm,byl719_3nm,bafetib_1000nm,bafetib_100nm,bafetib_10nm,bafetib_30000nm,bafetib_3000nm,bafetib_300nm,bafetib_30nm,bafetib_3nm,barasertib_1000nm,barasertib_100nm,barasertib_10nm,barasertib_30000nm,barasertib_3000nm,barasertib_300nm,barasertib_30nm,barasertib_3nm,barasertibhqpa_1000nm,barasertibhqpa_100nm,barasertibhqpa_10nm,barasertibhqpa_30000nm,barasertibhqpa_3000nm,barasertibhqpa_300nm,barasertibhqpa_30nm,barasertibhqpa_3nm,baricitib_1000nm,baricitib_100nm,baricitib_10nm,baricitib_30000nm,baricitib_3000nm,baricitib_300nm,baricitib_30nm,baricitib_3nm
sp|P06239|LCK_HUMAN,-0.6622222222222223,0.1416666666666666,-0.4222222222222223,-0.8761904761904762,-0.84,-0.08444444444444443,-0.6977777777777778,0.1200000000000001,-0.7040816326530612,-0.5824175824175823,-0.3626373626373627,-0.6153846153846154,-0.7692307692307692,-0.5054945054945055,-0.7448979591836735,0.47959183673469385,,-0.3296703296703297,-0.1648351648351648,0.2197802197802199,-0.0641025641025641,0.46153846153846145,-0.23076923076923073,-0.19780219780219777,-0.4921875,-0.4833333333333333,-0.2232142857142857,-0.1166666666666667,-0.41346153846153844,-0.2767857142857143,0.3571428571428572,0.2321428571428572,-0.8173076923076923,0.046875,-0.3583333333333333,-0.78125,-0.5267857142857143,-0.6071428571428572,0.03333333333333344,0.078125,0.4242424242424243,-0.2909090909090909,0.09090909090909083,0.4242424242424243,0.06293706293706292,-0.5844155844155844,0.25757575757575757,-0.25757575757575757,0.34615384615384626,0.32544378698224863,0.7051282051282051,0.6923076923076923,0.33333333333333326,0.3846153846153846,0.5384615384615385,0.8579881656804733,-0.3516483516483516,0.03296703296703307,-0.1517857142857143,-0.8181818181818181,0.059523809523809534,-0.34523809523809523,-0.5142857142857142,0.0,0.2416666666666667,0.28333333333333344,-0.21875,-0.6333333333333333,-0.3416666666666667,-0.2833333333333333,-0.2583333333333333,0.09166666666666656,-0.8671875,-0.1796875,-0.234375,-0.3984375,-0.1029411764705882,-0.7578125,-0.8515625,-0.4609375,-0.3555555555555555,-0.6547619047619048,-0.5833333333333333,0.41666666666666674,-0.6555555555555556,-0.8452380952380952,-0.7916666666666666,-0.44791666666666663,0.2987012987012987,0.5104895104895104,0.3426573426573427,0.6694214876033058,0.5151515151515151,0.35064935064935066,0.2987012987012987,0.07692307692307687,0.4027777777777777,0.08333333333333326,0.48484848484848486,0.6527777777777777,-1.0,0.29166666666666674,0.06944444444444442,0.2564102564102564,0.8222222222222222,0.55,0.7083333333333333,0.03809523809523818,0.6583333333333334,0.7523809523809524,0.2088888888888889,0.5644444444444445,0.6527777777777777,0.08333333333333326,0.4305555555555556,0.33333333333333326,0.6363636363636365,0.20512820512820507,-0.16666666666666663,0.5138888888888888,0.3538461538461539,-1.0,-0.5244755244755245,0.7252747252747254,0.7692307692307692,0.3435897435897435,-1.0,-1.0,0.4571428571428571,0.191111111111111,0.3904761904761904,0.30666666666666664,0.5644444444444445,0.5384615384615385,0.4476190476190476,0.1644444444444444,-0.3205128205128205,0.17948717948717952,0.1212121212121211,-0.803030303030303,-0.4027777777777778,0.125,0.13888888888888884,0.21794871794871784,0.030612244897959107,0.18681318681318682,-0.5428571428571429,0.2857142857142858,0.7738095238095237,0.2142857142857142,-0.5918367346938775,-0.06593406593406592,-0.09090909090909094,-0.16326530612244894,0.19387755102040827,-0.34523809523809523,0.05102040816326525,0.18095238095238098,-0.08333333333333337,0.09183673469387754,0.0714285714285714,-0.04395604395604391,-0.22857142857142854,0.06593406593406592,-0.30612244897959184,-0.20408163265306123,-0.19780219780219777,-0.22857142857142854,0.5266272189349113,-0.029585798816568087,0.476923076923077,0.6643356643356644,0.07692307692307687,0.15384615384615374,0.39743589743589736,0.5384615384615385,-0.20238095238095233,-0.27380952380952384,-0.2222222222222222,-0.5757575757575757,-0.22619047619047616,0.02777777777777768,-0.0357142857142857,0.17948717948717952,-0.5714285714285714,0.375,0.5576923076923077,-0.65625,-0.6160714285714286,0.9107142857142858,0.6634615384615385,0.3214285714285714,-0.31868131868131866,-0.07692307692307687,-0.49112426035502954,-0.8241758241758241,-0.7278106508875739,0.07692307692307687,-0.2544378698224852,-0.3589743589743589,-0.326530612244898,-0.06593406593406592,-0.011904761904761862,0.0219780219780219,-0.20879120879120883,-0.1648351648351648,0.13095238095238093,-0.15384615384615385,0.22314049586776852,0.4545454545454546,0.5537190082644627,0.43801652892561993,0.290909090909091,0.28787878787878785,0.5151515151515151,0.5537190082644627,0.3076923076923077,0.26923076923076916,0.17948717948717952,0.3205128205128205,0.33333333333333326,0.4871794871794872,0.3205128205128205,0.2544378698224852,-0.2053571428571429,-0.28125,-0.5535714285714286,-0.3928571428571429,-0.140625,-0.35,-0.5234375,-0.10833333333333328,0.08791208791208782,-0.2102564102564103,-0.029585798816568087,-0.21893491124260356,0.03846153846153855,-0.20710059171597628,-0.2692307692307693,-0.017751479289940808,0.6753246753246753,0.36190476190476195,0.6703296703296704,0.18181818181818188,0.4835164835164836,0.49523809523809526,0.8461538461538463,0.3846153846153846,-0.08791208791208793,-0.3717948717948718,0.7633136094674555,-0.6083916083916083,-0.6503496503496504,-0.2857142857142857,,0.7307692307692308,-0.9285714285714286,0.0,-0.06666666666666665,-0.9722222222222222,-0.9519230769230769,-0.6071428571428572,-0.0390625,0.007352941176470562,0.1282051282051282,0.15384615384615374,-0.04395604395604391,0.00512820512820511,0.18974358974358974,0.17948717948717952,0.04395604395604402,-0.13186813186813184,-0.8061224489795918,-0.8673469387755102,-0.4591836734693877,-1.0,-0.9591836734693877,-0.0714285714285714,-0.6734693877551021,-0.819047619047619,-0.6153846153846154,0.01904761904761898,-0.05102040816326525,-0.1428571428571429,-0.2857142857142857,-0.1428571428571429,0.03809523809523818,-0.061224489795918324,0.19780219780219777,0.4285714285714286,0.3146853146853146,-0.676923076923077,-0.14792899408284022,0.5714285714285714,0.6263736263736264,0.04395604395604402,-1.0,-1.0,-0.4285714285714286,-0.8365384615384616,-0.8666666666666667,-1.0,-1.0,-0.75,0.41346153846153855,-0.109375,0.3515625,0.43333333333333335,-0.1166666666666667,-0.375,-0.015625,0.546875,-0.3626373626373627,-0.1428571428571429,0.3076923076923077,-0.8769230769230769,-0.46153846153846156,0.12426035502958577,0.3727810650887573,0.36094674556213024,0.5661764705882353,0.4558823529411764,0.5916955017301038,-0.05882352941176472,0.48235294117647065,0.2647058823529411,0.39792387543252605,0.23529411764705888,-0.1166666666666667,0.008333333333333304,0.0535714285714286,-0.7916666666666666,-0.17500000000000004,-0.0267857142857143,-0.2833333333333333,0.06666666666666665,-0.5041322314049587,0.3535353535353536,0.47272727272727266,-0.4545454545454546,-0.46853146853146854,-0.40909090909090906,0.12396694214876036,0.07438016528925617
sp|P62979|RS27A_HUMAN,-0.2857142857142857,0.5,0.061224489795918435,-0.5714285714285714,-0.2857142857142857,0.03571428571428581,-0.5238095238095238,0.0714285714285714,-0.47619047619047616,-0.38095238095238093,-0.23809523809523814,-0.5238095238095238,-0.8571428571428572,-0.47619047619047616,-0.6190476190476191,0.4285714285714286,,-0.52,-0.6799999999999999,0.1200000000000001,-0.12,0.43999999999999995,-0.6799999999999999,-0.040000000000000036,-0.34693877551020413,-0.26530612244897955,-0.2142857142857143,0.2857142857142858,-0.4285714285714286,-0.34693877551020413,0.6428571428571428,0.4285714285714286,-0.5238095238095238,0.33333333333333326,0.2777777777777777,0.33333333333333326,0.5061728395061729,-0.2777777777777778,0.33333333333333326,0.5308641975308641,-0.1428571428571429,0.4761904761904763,-0.8095238095238095,-0.4285714285714286,-0.4285714285714286,0.3142857142857143,-0.4285714285714286,-0.7142857142857143,-0.7619047619047619,-0.6111111111111112,0.5555555555555556,0.19999999999999996,-0.4,-0.33333333333333337,-0.5,0.7222222222222223,-0.30612244897959184,1.0,-0.5918367346938775,-0.19047619047619047,0.7142857142857142,-0.9183673469387755,-1.0,-0.7142857142857143,0.1071428571428572,0.22448979591836737,-0.22448979591836737,-0.30612244897959184,-0.34693877551020413,0.30612244897959173,0.2857142857142858,0.1428571428571428,-0.875,-0.6111111111111112,-0.6111111111111112,-0.75,-0.78125,-0.75,-0.84375,-0.5,-0.9285714285714286,-0.6825396825396826,-0.8095238095238095,-0.8095238095238095,-0.9285714285714286,-0.8412698412698413,-0.9682539682539683,-0.8928571428571429,-1.0,-1.0,-1.0,-0.8666666666666667,-0.7333333333333334,-0.8666666666666667,-1.0,-1.0,0.22222222222222232,0.11111111111111116,0.2777777777777777,0.2777777777777777,-1.0,0.0,0.22222222222222232,0.6666666666666667,0.7619047619047619,0.5714285714285714,1.0,0.30612244897959173,0.3877551020408163,0.6428571428571428,0.09523809523809534,0.5357142857142858,0.7142857142857142,0.020408163265306145,0.4285714285714286,1.0,0.6785714285714286,-0.18367346938775508,0.1428571428571428,0.4693877551020409,-0.2777777777777778,,-0.6666666666666667,-0.1333333333333333,0.5555555555555556,-0.05555555555555558,,,0.18518518518518512,-0.11111111111111116,0.33333333333333326,0.23809523809523814,0.25,0.3015873015873016,0.3015873015873016,0.6507936507936507,-0.8888888888888888,-0.9333333333333333,-1.0,-1.0,-0.8666666666666667,-0.9333333333333333,-1.0,-0.9333333333333333,0.15625,-0.04166666666666663,-0.3571428571428571,0.08333333333333326,0.29166666666666674,0.1428571428571428,-0.28125,-0.0625,0.04761904761904767,0.4285714285714286,0.6000000000000001,-0.6666666666666667,0.7142857142857142,0.4285714285714286,0.4285714285714286,-0.3877551020408163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.6111111111111112,0.2777777777777777,0.2777777777777777,0.22222222222222232,0.2857142857142858,0.23809523809523814,0.1428571428571428,-0.3877551020408163,-0.38095238095238093,-0.4693877551020408,-0.33333333333333337,-0.3877551020408163,-0.08571428571428574,-0.30612244897959184,0.38095238095238093,-0.7222222222222222,0.6111111111111112,0.5555555555555556,-0.38888888888888884,-0.8333333333333334,0.8888888888888888,0.7777777777777777,0.2777777777777777,-0.4285714285714286,-0.22448979591836737,-0.6190476190476191,-0.5873015873015873,-0.5873015873015873,-0.1428571428571429,-0.1428571428571429,-0.1785714285714286,-0.1071428571428571,-0.25,0.4693877551020409,-0.30612244897959184,0.346938775510204,0.061224489795918435,-0.23809523809523814,0.18367346938775508,-0.9333333333333333,-0.8666666666666667,-0.6,-0.84,-0.9333333333333333,-1.0,-0.8666666666666667,-0.6666666666666667,-0.05555555555555558,0.22222222222222232,0.05555555555555558,0.05555555555555558,0.16666666666666674,0.22222222222222232,0.4444444444444444,0.22222222222222232,0.7142857142857142,0.020408163265306145,-0.7142857142857143,0.1428571428571428,0.25,-0.3928571428571429,-0.7857142857142857,0.1785714285714286,0.28,0.040000000000000036,0.19999999999999996,0.3600000000000001,0.1200000000000001,-0.12,0.28,0.1200000000000001,-0.6666666666666667,-0.8285714285714285,-0.6,-0.8,-0.7714285714285715,-0.6571428571428571,-0.6,-0.8,-0.25,-0.5,0.8,-0.5,-0.375,0.0,,0.375,-0.2142857142857143,0.20833333333333326,-0.5714285714285714,-0.5,-0.41666666666666663,-0.0714285714285714,-0.3214285714285714,-0.1428571428571429,0.05555555555555558,-0.6666666666666667,-0.5,-0.06666666666666665,-0.05555555555555558,-0.19999999999999996,-0.33333333333333337,-0.4666666666666667,0.5238095238095237,-0.1428571428571429,-0.10204081632653061,0.04761904761904767,0.510204081632653,0.38095238095238093,-0.30612244897959184,-0.18367346938775508,-0.5833333333333333,-0.7083333333333333,-0.5714285714285714,-0.5,-0.59375,-0.7083333333333333,-0.7142857142857143,-0.4642857142857143,0.18367346938775508,-0.061224489795918324,0.38095238095238093,0.510204081632653,0.04761904761904767,0.4285714285714286,0.4285714285714286,-0.18367346938775508,-0.8571428571428572,-1.0,-0.33333333333333337,-0.5918367346938775,-0.7142857142857143,-0.7714285714285715,-0.7857142857142857,-0.6,0.7777777777777777,0.03703703703703698,-0.23456790123456794,0.75,-0.4320987654320988,-0.654320987654321,-0.2098765432098766,-0.13888888888888884,-0.06666666666666665,-0.2666666666666667,0.0,0.3600000000000001,0.2666666666666666,0.3999999999999999,0.33333333333333326,0.19999999999999996,0.125,0.1071428571428572,0.1428571428571428,-0.1071428571428571,-0.3125,-0.3571428571428571,-0.1875,-0.375,-0.2098765432098766,0.012345679012345734,-0.5,-0.19444444444444442,-0.3827160493827161,-0.4722222222222222,-0.4320987654320988,-0.38888888888888884,-0.9166666666666666,0.5,1.0,-0.6666666666666667,-0.6666666666666667,-0.5,0.0,-0.33333333333333337
sp|P35232|PHB_HUMAN,-0.29670329670329665,0.26627218934911245,0.04395604395604402,-0.4725274725274725,-0.41758241758241754,0.16483516483516492,-0.4017094017094017,0.26923076923076916,-0.31868131868131866,-0.4505494505494505,-0.06593406593406592,-0.27472527472527475,-0.4725274725274725,-0.09090909090909094,-0.2857142857142857,0.1785714285714286,-0.6666666666666667,-0.3833333333333333,-0.3472222222222222,-0.08974358974358976,-0.18055555555555558,0.19444444444444442,-0.19696969696969702,-0.2564102564102564,0.04444444444444451,0.04444444444444451,-0.08444444444444443,0.3435897435897435,-0.32121212121212117,-0.23333333333333328,0.33333333333333326,0.2761904761904761,-0.5102040816326531,0.2857142857142858,0.0,0.12244897959183665,0.15306122448979598,-0.15306122448979587,0.33673469387755106,0.16326530612244894,0.6458333333333333,0.03125,0.2678571428571428,0.4423076923076923,0.34615384615384626,0.1875,0.3392857142857142,0.09615384615384626,0.15384615384615374,0.15384615384615374,0.2991452991452992,0.4319526627218935,0.16083916083916083,0.2435897435897436,0.2544378698224852,0.7307692307692308,0.3148148148148149,-0.0888888888888889,-0.06172839506172845,0.711111111111111,0.5555555555555556,-0.0444444444444444,-0.5777777777777777,0.09259259259259256,0.23555555555555552,0.3422222222222222,-0.01904761904761909,-0.00512820512820511,-0.20952380952380956,-0.0461538461538461,-0.30666666666666664,-0.040000000000000036,-0.7755102040816326,-0.326530612244898,-0.4285714285714286,-0.6224489795918368,-0.5918367346938775,-0.6734693877551021,-0.7857142857142857,-0.6224489795918368,0.17159763313609466,-0.717948717948718,-0.3254437869822485,0.15976331360946738,-0.29670329670329665,-0.6568047337278107,-0.7032967032967032,-0.23076923076923073,-0.1071428571428571,-0.17948717948717952,-0.28205128205128205,0.1428571428571428,-0.01388888888888884,-0.28205128205128205,-0.3076923076923077,-0.23611111111111116,0.20710059171597628,0.21893491124260356,0.05494505494505497,0.32544378698224863,-0.5769230769230769,0.29487179487179493,0.16666666666666674,0.10989010989010994,0.6916666666666667,0.46666666666666656,0.5166666666666666,0.44999999999999996,0.5666666666666667,0.5666666666666667,0.17500000000000004,0.4933333333333334,0.3671875,-0.046875,0.25,0.6000000000000001,0.640625,0.25,-0.3046875,0.5703125,-0.31818181818181823,-1.0,-0.7575757575757576,-0.07438016528925617,0.25757575757575757,-0.18181818181818177,-0.6363636363636364,-0.8636363636363636,0.29761904761904767,0.1428571428571428,0.2755102040816326,0.1020408163265305,0.3979591836734695,0.2857142857142858,0.29591836734693877,0.13186813186813184,0.11224489795918369,0.2142857142857142,0.020408163265306145,0.030612244897959107,0.15306122448979598,0.061224489795918435,-0.05102040816326525,0.04081632653061229,-0.00952380952380949,0.11428571428571432,-0.2571428571428571,0.15238095238095228,0.35238095238095246,0.17142857142857149,-0.4476190476190476,0.01904761904761898,-0.5111111111111111,-0.5794871794871794,0.2088888888888889,-0.6,-0.05714285714285716,-0.23555555555555552,-0.19999999999999996,-0.06666666666666665,0.1282051282051282,0.15976331360946738,0.012820512820512775,0.2435897435897436,-0.012820512820512775,0.041420118343195256,0.11538461538461542,0.1282051282051282,0.29487179487179493,0.41666666666666674,0.42307692307692313,0.13095238095238093,0.07692307692307687,0.1923076923076923,0.2777777777777777,0.3928571428571428,0.050000000000000044,0.07272727272727275,0.1499999999999999,0.10000000000000009,0.04615384615384621,0.24,0.10000000000000009,0.3666666666666667,-0.14102564102564108,0.5897435897435896,0.6538461538461537,-0.5256410256410257,-0.21978021978021978,0.6538461538461537,0.6794871794871795,0.514792899408284,-0.04895104895104896,0.15384615384615374,-0.07692307692307687,-0.18881118881118886,-0.13286713286713292,0.34065934065934056,0.23076923076923084,-0.15384615384615385,0.008333333333333304,0.1499999999999999,0.1517857142857142,0.2232142857142858,0.1517857142857142,0.028846153846153744,-0.017857142857142905,0.125,-0.25874125874125875,0.2272727272727273,0.48484848484848486,0.1074380165289257,-0.045454545454545414,0.290909090909091,0.2727272727272727,0.40909090909090917,0.25,0.1272727272727272,0.1499999999999999,0.10909090909090913,-0.1166666666666667,0.16363636363636358,0.16363636363636358,0.2333333333333334,-0.12888888888888894,-0.36888888888888893,-0.36190476190476195,-0.15555555555555556,-0.10222222222222221,-0.2711111111111111,-0.475,-0.18222222222222217,0.2544378698224852,0.17159763313609466,0.18343195266272194,0.08875739644970415,0.17159763313609466,0.053254437869822535,-0.0650887573964497,0.15976331360946738,0.49112426035502965,0.29670329670329676,0.6923076923076923,0.3205128205128205,0.5384615384615385,0.5512820512820513,0.7514792899408285,0.6153846153846154,-0.30177514792899407,-0.40828402366863903,0.5054945054945055,-0.514792899408284,-0.6094674556213018,-0.47928994082840237,,0.10989010989010994,0.02564102564102555,0.2923076923076924,-0.20879120879120883,-0.05641025641025643,0.20879120879120872,0.23076923076923084,-0.009615384615384581,0.05641025641025643,0.1428571428571428,-0.020408163265306145,0.05102040816326525,-0.05102040816326525,0.16326530612244894,0.1428571428571428,-0.020408163265306145,-0.12244897959183676,0.3296703296703296,-0.4319526627218935,-0.4319526627218935,0.35897435897435903,0.32544378698224863,0.4201183431952662,-0.3076923076923077,-0.6643356643356644,-0.31360946745562135,0.00591715976331364,-0.12426035502958577,0.12426035502958577,0.08875739644970415,-0.07692307692307687,-0.017751479289940808,0.10059171597633143,0.606060606060606,0.5151515151515151,0.13888888888888884,0.33333333333333326,0.36363636363636354,0.3787878787878789,0.48484848484848486,-0.01388888888888884,-0.7857142857142857,-1.0,-0.39560439560439564,-0.2142857142857143,-0.41758241758241754,-0.8961038961038961,-1.0,-0.37362637362637363,0.3194444444444444,-0.01388888888888884,0.4305555555555556,0.5555555555555556,-0.2272727272727273,-0.4444444444444444,-0.06944444444444442,0.375,0.0714285714285714,0.05128205128205132,0.15277777777777768,0.23611111111111116,0.33333333333333326,0.23076923076923084,0.375,0.38888888888888884,0.5022222222222221,0.19999999999999996,0.2088888888888889,0.25,0.2977777777777777,0.0755555555555556,0.10476190476190483,0.03111111111111109,-0.07499999999999996,-0.03125,0.008333333333333304,0.0546875,-0.07499999999999996,-0.0625,-0.19166666666666665,-0.078125,-0.23333333333333328,0.3222222222222222,0.4871794871794872,-0.14871794871794874,-0.16666666666666663,-0.1384615384615384,0.2666666666666666,-0.19999999999999996
